Budget,Certificate,Gross,Keywords,Original_Language,Popularity,Production_Companies,Production_Countries,Released_Year,Revenue,Series_Title,date_details
25000000,PG-13,226830568.0,"['rescue', 'paris, france', 'kidnapping', 'prostitution', 'sex trafficking', 'albanian', 'missing daughter', 'ex special forces', 'ex-cia agent', 'abduction', 'search for daughter', 'army veteran']",en,12.4585,"['EuropaCorp', 'M6 Films', 'Grive Productions']","['France', 'United States of America']",2008,226830568,Taken,2008-02-18
12500000,PG-13,20416563.0,"['based on novel or book', 'nazi', 'nationalism', 'concentration camp', 'world war ii', 'gas chamber', 'concentration camp prisoner', 'children in wartime', 'anxious']",en,9.8771,"['BBC Film', 'Miramax', 'Heyday Films']","['United Kingdom', 'United States of America']",2008,20416563,The Boy in the Striped Pyjamas,2008-05-07
0,R,0.0,"['musical', 'romance', 'dublin', 'street musician', 'singer-songwriter']",en,0.0649,[],['Canada'],2007,0,Once,2007-03-23
250000000,PG-13,1021103568.0,"['based on novel or book', 'elves', 'dwarf', 'magic', 'horseback riding', 'sword', 'burglar', 'legend', 'riddle', 'mountain', 'contract', 'travel', 'troll', 'creature', 'thunderstorm', 'fantasy world', 'wizard', 'epic battle', 'lost ring', 'journey', 'ring', 'tunnel', 'underground lake', 'buried treasure', 'invisibility', 'quest', 'live action and animation', 'high fantasy', 'sword and sorcery', 'trekking', 'goblins', 'good versus evil', 'fantasy creature', 'amused', 'excited']",en,15.4372,"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']","['New Zealand', 'United States of America']",2012,1021103568,The Hobbit: An Unexpected Journey,2012-11-28
3800000,15,17804565.0,"['prison', 'dying and death', 'mother', 'funeral', 'germany', 'loss of loved one', 'release from prison', 'homeland', ""women's prison"", 'turkey', 'stepmother', 'bremen', 'tragic']",de,2.828,"['Filmstiftung Nordrhein-Westfalen', 'Anka Film', 'Dorje Film', 'FilmFörderung Hamburg', 'NDR', 'Kulturelle Filmförderung Schleswig-Holstein', 'nordmedia']","['Germany', 'Turkey']",2007,17804565,Auf der anderen Seite,2007-05-23
30000000,R,131016624.0,"['new love', 'sibling relationship', 'based on novel or book', 'wind', 'nurse', 'loss of loved one', 'flirt', 'world war ii', 'innocence', 'lie', 'letter', 'twist', 'redemption', 'mistake', 'author', 'summer', 'mourning', 'dunkirk', 'london blitz', 'sepsis', 'reminiscent', 'sentimental']",en,8.1103,"['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Working Title Films']","['France', 'United Kingdom', 'United States of America']",2007,131016624,Atonement,2007-02-27
15000000,R,78100000.0,"['robbery', 'car mechanic', 'stuntman', 'beaten to death', 'revenge', 'organized crime', 'neighbor', 'police chase', 'los angeles, california', 'brutality', 'jacket', 'scorpion', 'toothpick', 'getaway driver', 'crime lord', 'stunt driver', 'existentialism', 'detached', 'neo-noir', 'vindictive', 'hammer', 'bold']",en,8.5585,"['FilmDistrict', 'Bold Films', 'Marc Platt Productions', 'OddLot Entertainment', 'Motel Movies', 'Newbridge Film Capital']",['United States of America'],2011,78100000,Drive,2011-05-20
100000000,R,269755430.0,"['new york city', 'vietnam', 'drug smuggling', 'society', 'gangster', 'drug trafficking', 'heroin', 'junkie', 'ghetto', 'nightclub', 'ambition', 'rise and fall', 'cop', 'organized crime', 'drug dealing', 'police corruption', 'wedding', 'police detective', 'family', 'surveillance', 'bribery', 'law enforcement', 'aftercreditsstinger', 'dishonesty', '1960s', 'provocative', 'factual', 'violence', 'suspenseful', 'intense', 'brisk']",en,8.674,"['Film Rites', 'Imagine Entertainment', 'Universal Pictures', 'Relativity Media', 'Scott Free Productions']",['United States of America'],2007,269755430,American Gangster,2007-10-19
237000000,PG-13,2923706026.0,"['paraplegic', 'attachment to nature', 'culture clash', 'indigenous', 'space travel', 'space colony', 'tribe', 'alien planet', 'distant future', 'marine', 'battle', 'love affair', 'scientist', 'nature', 'native peoples', 'power relations', 'curious', 'tribal customs', 'tribal people', 'tribal chief', 'deity', 'cryonics', 'spiritual community', '22nd century', 'save the planet', 'racial discrimination', 'soldiers', 'loving', 'stereoscopic film', 'compassionate']",en,23.9187,"['Dune Entertainment', 'Lightstorm Entertainment', '20th Century Fox', 'Ingenious Media']","['United States of America', 'United Kingdom']",2009,2923706026,Avatar,2009-12-10
47000000,R,2331721.0,"['time travel', 'surrealism', 'time', 'choice', 'free will', 'multiple storylines', 'curious', 'shocking', 'complex', 'loving', '2090s', 'depressing', 'ambiguous', 'irreversible process', 'entropy']",en,3.7875,"['Pan-Européenne', 'Integral Films', 'Lago Film', 'Christal Films', 'France 2 Cinéma', 'France 3 Cinéma', 'Toto & Co Films']","['Belgium', 'Canada', 'France', 'Germany']",2009,2331721,Mr. Nobody,2009-09-11
40000000,R,120654337.0,"['loss of loved one', 'maya civilization', 'village', 'solar eclipse', 'slavery', 'tribe', 'native american', 'forest', 'human sacrifice', 'central america', 'ancient civilization', '16th century', 'maya temple', 'ancient language film']",en,13.5973,"['Icon Entertainment International', 'Icon Productions', 'Touchstone Pictures']","['United Kingdom', 'United States of America']",2006,120654337,Apocalypto,2006-12-07
8000000,R,100523181.0,"['california', 'husband wife relationship', 'sibling relationship', 'literature professor', ""family's daily life"", 'highway', 'beauty contest', 'beauty queen contest', 'dysfunctional family', 'road trip', 'family relationships', 'family holiday', 'road movie', 'woman director']",en,6.3767,"['Big Beach', 'Bona Fide Productions']",['United States of America'],2006,100523181,Little Miss Sunshine,2006-01-20
12000000,R,80600000.0,"['countryside', 'police', 'village', 'arrest', 'parody', 'partner', 'murder', 'rural area', 'conspiracy', 'serial killer', 'gunfight', 'police force', 'buddy cop', 'accident']",en,6.458,"['Big Talk Studios', 'StudioCanal', 'Working Title Films', 'Ingenious Media', 'Universal Pictures']","['France', 'United Kingdom', 'United States of America']",2007,80600000,Hot Fuzz,2007-02-13
150000000,PG-13,335802786.0,"['new york city', 'navy', 'funeral', 'diary', 'tea', 'travel', 'hospital', 'historical fiction', 'period drama', 'magic realism', 'based on short story', 'fictional biography', 'reverse aging', 'introspective', 'serene', 'intense']",en,9.8003,"['Paramount Pictures', 'Warner Bros. Pictures', 'The Kennedy/Marshall Company']",['United States of America'],2008,335802786,The Curious Case of Benjamin Button,2008-12-08
7000000,PG,29385320.0,"['prison', 'class society', ""love of one's life"", 'pilot', 'musical', 'pakistan', 'india', 'kashmir conflict']",hi,4.3391,"['Yash Raj Films', 'Veer Zaara Pictures']",['India'],2004,29385320,Veer-Zaara,2004-11-12
3700000,R,0.0,"['neo-nazism', 'faith', 'cynic', 'suppressed past', 'pastor', 'lie', 'dark comedy', 'satire', 'parish', 'god', 'religion', 'church', 'alcoholic', 'apple', 'religious humour']",da,1.1221,['M&M Productions'],"['Denmark', 'Germany']",2005,0,Adams æbler,2005-04-15
28000000,PG,124604345.0,"['based on novel or book', 'england', 'bachelor', 'family relationships', 'suitor', 'prejudice', 'period drama', 'pride', '18th century', 'opposites attract', 'gentleman', 'georgian or regency era', '1790s', 'sisters']",en,12.1702,"['StudioCanal', 'Working Title Films', 'Scion Films', 'Focus Features']","['France', 'United Kingdom', 'United States of America']",2005,124604345,Pride & Prejudice,2005-09-11
25000000,PG-13,18300000.0,"['utah', 'new zealand', ""life's dream"", 'motor sport', 'motorcycle', 'trailer', 'mortgage', '1960s', 'speed records', 'audacious', 'celebratory', 'enthusiastic']",en,5.0435,"['New Zealand Film Commission', '2929 Productions', 'OLC / Rights Entertainment', 'Tanlay', 'New Zealand Film Production Fund', '3 Dogs & a Pony', 'Park Road Post', 'WFI Productions Ltd.']","['New Zealand', 'Switzerland', 'Japan', 'United States of America']",2005,18300000,The World's Fastest Indian,2005-10-12
0,PG-13,148355.0,"['baby', 'drag queen', 'holiday', 'tokyo, japan', 'alcoholic', 'adult animation', 'christmas', 'anime']",ja,3.3057,"['Madhouse', 'Sony Pictures', 'dentsu', 'GENCO']",['Japan'],2003,148355,Tôkyô goddofâzâzu,2003-08-30
39000000,PG-13,38869464.0,"['spacecraft', 'martial arts', 'telepathy', 'dystopia', 'fugitive', 'space western', 'planet', 'cannibal', 'space opera', 'operative', 'ex soldier', 'firefly', 'browncoat', 'awestruck']",en,8.3598,"['Universal Pictures', 'Barry Mendel Productions']",['United States of America'],2005,38869464,Serenity,2005-08-22
28000000,PG-13,186800000.0,"['prison', 'adultery', 'concert', 'music record', 'country music', 'guitar', 'germany', 'loss of loved one', 'marriage', 'biography', 'single', 'biting', 'accident', '1960s', 'apathetic', 'condescending', 'cruel']",en,6.6417,"['Mars Media Beteiligungs', 'Tree Line Films', 'Catfish Productions', 'Fox 2000 Pictures']","['Germany', 'United States of America']",2005,186800000,Walk the Line,2005-09-04
3000000,NR,12469000.0,"['based on novel or book', 'boarding school', 'private school', 'bullying', 'stepfather', 'spanking', 'domestic abuse', 'discipline', 'oppression', 'corporal punishment', ""boys' boarding school"", 'abusive stepfather']",sv,3.2109,"['Moviola Film och Television AB', 'Skinworxxx', 'Nordisk Film Sweden']","['Denmark', 'Sweden']",2003,12469000,Ondskan,2003-05-16
29000000,PG-13,115600000.0,"['secret love', 'based on novel or book', ""love of one's life"", 'fight', 'poem', 'river', 'sadness', 'class', 'dementia', 'melancholy', 'tears', 'candle', 'mailbox', ""valentine's day"", 'romantic']",en,14.6681,"['New Line Cinema', 'Avery Pix', 'Gran Via Productions']",['United States of America'],2004,115600000,The Notebook,2004-05-20
0,R,57663224.0,"['based on novel or book', 'peru', 'revolution', 'asthma', 'che guevara', 'cuban revolution', 'chile', 'argentina', 'motorcycle', 'guajira peninsula', 'leper colony', 'biochemist', 'road movie']",es,2.8353,"['Film4 Productions', 'South Fork Pictures', 'Tu Vas Voir', 'BD Cine']","['Argentina', 'France', 'United Kingdom', 'United States of America']",2004,57663224,Diarios de motocicleta,2004-01-15
2700000,R,1007747.0,"['escape', 'underground', 'despair', 'sweden', 'nightclub', 'human trafficking', 'based on true story', 'poverty', 'prostitution', 'sex trafficking', 'sex slavery', 'downward spiral', 'complex', 'teenage protagonist', 'teenager', 'intense', 'depressing', 'tragic']",sv,2.8341,"['Memfis Film', 'Det Danske Filminstitut', 'Film i Väst', 'Nordisk Film & TV Fond', 'Svenska Filminstitutet', 'SVT', 'Zentropa Entertainments']","['Denmark', 'Sweden']",2002,1007747,Lilja 4-ever,2002-08-23
9500000,PG-13,14776760.0,"['france', 'kidnapping', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'adult animation', 'old woman']",fr,1.6117,"['Les Armateurs', 'Production Champion', 'Vivi Film', 'France 3 Cinéma', 'RGP France', 'BBC Bristol Productions', 'BBC Worldwide Productions']","['France', 'Belgium', 'Canada', 'United Kingdom']",2003,14776760,Les triplettes de Belleville,2003-05-18
12500000,12,0.0,"['border', 'korean war (1950-53)', 'soldier', 'united nations', 'dmz', 'korean army', 'inter-korean relations']",ko,3.4467,"['CJ Entertainment', 'Intz.com', 'KTB Network', 'Myung Films']",['South Korea'],2000,0,Gongdong gyeongbi guyeok JSA,2000-09-09
35000000,PG-13,75395048.0,"['treasure', 'based on novel or book', 'loss of loved one', 'marseille, france', 'female lover', 'ex-lover', 'napoleon bonaparte', 'prison escape', 'sword fight', 'torture', 'period drama', 'historical', 'swashbuckler', 'betrayal by friend', '19th century', 'awestruck']",en,7.9866,"['Touchstone Pictures', 'Spyglass Entertainment', 'World 2000 Entertainment', 'Count of Monte Cristo Ltd.', 'Epsilon Motion Pictures']","['Ireland', 'United States of America']",2002,75395048,The Count of Monte Cristo,2002-01-23
2000000,R,3176880.0,"['dreams', 'philosophy', 'parallel world', 'existence', 'adult animation']",en,2.4364,"['IFC Productions', 'Thousand Words', 'Detour Filmproduction']",['United States of America'],2001,3176880,Waking Life,2001-01-23
30000000,PG,136700000.0,"['high school', 'friendship', 'sports', 'ku klux klan', 'politics', 'american football', '1970s', 'trainer', 'race politics', 'civil rights', 'apartheid', 'racial segregation', 'based on true story', 'racist', 'high school sports', 'coaction', 'racial tension', 'xenophobia', 'virginia', 'head coach']",en,5.0394,"['Jerry Bruckheimer Films', 'Run It Up Productions Inc.', 'Technical Black Films', 'Walt Disney Pictures']",['United States of America'],2000,136700000,Remember the Titans,2000-09-23
17000000,PG-13,213978518.0,"['martial arts', 'kung fu', 'based on novel or book', 'flying', 'taskmaster', 'sword', 'tiger', 'villainess', 'mountain', 'comb', 'fistfight', 'sword fight', 'thief', 'revenge', 'theft', 'historical', 'female martial artist', '18th century', 'wuxia', 'warrior', 'bamboo', 'tavern fight', 'action hero', 'qing dynasty', 'whimsical']",zh,8.067,"['Good Machine', 'Edko Films', 'Zoom Hunt', 'Ang Lee Productions', 'China Film Co-Production Corp.', 'CP Film Production Asia', 'Columbia Pictures', 'Sony Pictures Classics']","['Hong Kong', 'Taiwan', 'United States of America', 'China']",2000,213978518,Wo hu cang long,2000-05-18
8272296,R,67956089.0,"['drug abuse', 'barcelona, spain', 'transvestism', 'transplantation', 'madrid, spain', 'transsexuality', 'birthday', 'autograph', 'friends', 'lgbt', 'melodrama']",es,2.4685,"['El Deseo', 'Renn Productions', 'France 2 Cinéma']","['Spain', 'France']",1999,67956089,Todo sobre mi madre,1999-04-08
90000000,PG-13,429632142.0,"['exotic island', 'suicide attempt', 'volleyball', 'survival', 'loneliness', 'airplane crash', 'deserted island', 'tropical island', 'intense', 'bold', 'melodramatic']",en,10.0434,"['20th Century Fox', 'DreamWorks Pictures', 'ImageMovers', 'Playtone']",['United States of America'],2000,429632142,Cast Away,2000-12-07
6000000,R,38256.0,"['bratva (russian mafia)', 'boston, massachusetts', 'detective', 'irish-american', 'prologue', 'shootout', 'police station', 'pager', 'mob boss', 'duringcreditsstinger', 'vigilantism', 'angry', 'complex', 'brother brother relationship', 'public execution', 'hilarious']",en,3.2323,"['Franchise Pictures', 'Brood Syndicate', 'B.D.S. Productions Inc.']","['Canada', 'United States of America']",1999,38256,The Boondock Saints,1999-01-22
90000000,R,60300000.0,"['newspaper', 'research', 'politics', 'spy', 'journalism', 'interview', 'tobacco', 'insider', 'conspiracy theory', 'reporter', 'whistleblower', 'tobacco industry', 'legal drama', 'legal thriller', 'intimate', 'suspenseful']",en,3.0753,"['Touchstone Pictures', 'Mann/Roth Productions', 'Forward Pass']",['United States of America'],1999,60300000,The Insider,1999-10-28
25000000,PG,34698685.0,"['small town', 'based on novel or book', 'parent child relationship', 'satellite', 'biography', 'rocket', 'west virginia', 'mining accident', 'teacher', 'coal mine', '1950s', 'sputnik', 'rocketry']",en,3.4164,['Universal Pictures'],['United States of America'],1999,34698685,October Sky,1999-02-19
60000000,PG,488628188.0,"['princess', 'based on novel or book', 'magic', 'fairy tale', 'donkey', 'liberation', 'lordship', 'prince', 'castle', 'villain', 'robin hood', 'enchantment', 'swamp', 'parody', 'anthropomorphism', 'dragon', 'woman director', 'ogre', 'cartoon donkey', 'hilarious']",en,31.8983,"['Pacific Data Images', 'DreamWorks Animation', 'DreamWorks Pictures']",['United States of America'],2001,488628188,Shrek,2001-04-22
200000000,PG-13,2264162353.0,"['epic', 'ship', 'drowning', 'panic', 'shipwreck', 'atlantic ocean', 'evacuation', 'iceberg', 'titanic', 'forbidden love', 'ocean liner', 'based on true story', 'rich woman poor man', 'romance', 'love', 'tragedy', 'tragic love', 'disaster', 'historical fiction', 'class differences', 'love affair', 'historical event', 'lifeboat', 'star crossed lovers', 'sinking ship', 'steerage', 'rich snob', 'tragic romance', 'disaster movie', '1910s', 'sunken ship']",en,22.9121,"['Paramount Pictures', '20th Century Fox', 'Lightstorm Entertainment']",['United States of America'],1997,2264162353,Titanic,1997-11-01
0,R,0.0,"['sea', 'farewell', 'beach', 'gambling', 'yakuza', 'loss']",ja,2.0099,"['Bandai Visual', 'Office Kitano', 'TV Tokyo', 'Tokyo FM']",['Japan'],1997,0,Hana-bi,1997-09-03
36000000,PG-13,12532777.0,"['genetics', 'cheating', 'paraplegic', 'suicide attempt', 'dystopia', 'dna', 'new identity', 'investigation', 'heart disease', 'spaceman', 'fraud', 'space travel', 'fake identity', 'in vitro fertilisation', 'biotechnology', 'space mission', 'space', 'astronaut', 'swimming', 'exercise', 'eugenics', 'murder investigation', 'discrimination', 'brother brother relationship', 'authoritarian']",en,7.1125,"['Jersey Films', 'Columbia Pictures']",['United States of America'],1997,12532777,Gattaca,1997-09-07
50000000,R,109423648.0,"['suicide', 'sibling relationship', 'san francisco, california', 'birthday', 'gun', 'key', 'manipulation', 'restaurant', 'danger of life', 'birthday party', 'puzzle', 'game', 'millionaire', 'surprising', 'trapped in an elevator', 'birthday present', 'investment banker']",en,7.8842,"['PolyGram Filmed Entertainment', 'Propaganda Films']",['United States of America'],1997,109423648,The Game,1997-09-03
7500000,R,23000000.0,"['underdog', 'dying and death', 'prostitute', 'paraplegic', 'parent child relationship', 'faith', 'scotland', 'society', 'tradition', 'prayer', 'excommunication', 'authority', '1970s', 'coercion', 'god', 'priest', 'church', 'polyamory', 'disabled', 'oil rig\xa0', 'oil platform', 'scottish highlands']",da,4.0683,"['Zentropa Entertainments', 'Liberator Productions', 'Trust Film Svenska', 'Argus Film Produktie', 'Northern Lights', 'SVT Drama', 'Nordisk Film & TV Fond', 'La Sept Cinéma', 'VPRO', 'Media Investment Club']","['Denmark', 'France', 'Netherlands', 'Norway', 'Sweden']",1996,23000000,Breaking the Waves,1996-05-13
18000000,R,5900000.0,"['individual', 'taxi', 'fortune teller', 'transsexuality', 'transvestite', 'movie business', 'drug addiction', 'boxer', 'oddball', 'celebrity', 'morphine', 'los angeles, california', 'black and white', 'suburb', 'theremin', 'handgun', 'trick or treating', '1950s']",en,3.2914,"['Touchstone Pictures', 'Tim Burton Productions', 'Di Novi Pictures']",['United States of America'],1994,5900000,Ed Wood,1994-09-24
11000000,PG-13,10000000.0,"['mentally disabled', 'sibling relationship', 'based on novel or book', 'widow', 'iowa', 'dysfunctional family', 'obesity', 'single mother', 'grocery store', 'mentally handicapped child']",en,5.626,['Paramount Pictures'],['United States of America'],1993,10000000,What's Eating Gilbert Grape,1993-10-01
25000000,R,73205065.0,"['right and justice', 'saloon', 'arizona', 'retirement', 'historical figure', 'wyatt earp', 'doc holliday', 'gambler', 'tuberculosis', 'gunfighter', 'tombstone arizona', '19th century', 'ok corral']",en,6.7244,"['Cinergi Pictures', 'Hollywood Pictures', 'Alphaville Films']",['United States of America'],1993,73205065,Tombstone,1993-12-25
7000000,PG,34348444.0,"['sports', 'baseball', 'tree house', 'dog', 'fourth of july', 'san fernando valley', 'fence', '1960s', 'mastiff', ""kids' sports team""]",en,5.1092,"['Island World', '20th Century Fox']",['United States of America'],1993,34348444,The Sandlot,1993-04-07
11500000,PG,23240144.0,"['newspaper', 'london, england', 'nazi', 'england', 'butler', 'country house', 'loyalty', 'britain', 'housekeeper', 'employer', 'told in flashback', '1950s', '1930s']",en,2.7082,"['Columbia Pictures', 'Mike Nichols Productions', 'John Calley Productions', 'Merchant Ivory Productions']","['United Kingdom', 'United States of America']",1993,23240144,The Remains of the Day,1993-11-05
0,NR,1769305.0,"['london, england', 'rape', 'nihilism', 'sadism', 'narcissism', 'mental breakdown', 'alienation', 'sexual violence', 'loneliness', 'urban', 'drifter', 'cruelty', 'desolate', 'humiliation', 'stranger', 'character study', 'misogynist', 'voyeurism', 'existentialism', 'manchester', 'self hatred', 'bitter']",en,1.801,"['Channel Four Films', 'Thin Man Films', 'British Screen Productions']",['United Kingdom'],1993,1769305,Naked,1993-05-14
44000000,PG-13,183875799.0,"['chicago, illinois', 'escape', 'chase', 'doomed man', 'surgeon', 'death sentence', 'u.s. marshal', 'flashback', 'remake', 'betrayal', 'fugitive', 'on the run', 'conspiracy', 'police corruption', 'doctor', 'home invasion', 'disguise', 'one armed man', 'framed for murder', 'shocking', 'action hero', 'manhunt', 'suspicious', 'suspenseful', 'dubious']",en,7.5758,['Warner Bros. Pictures'],['United States of America'],1993,183875799,The Fugitive,1993-07-29
22000000,R,17287898.0,"['italian american', 'gambling', 'funeral', 'italian', 'parent child relationship', 'gangster', 'loyalty', 'molotow cocktail', 'gang leader', 'nostalgia', 'game of dice', 'bus driver', 'mafia', 'best friend', 'witness to murder', 'hoodlum', 'xenophobia', 'bronx, new york city', 'father figure', '1960s', 'confession booth']",en,7.9176,"['Price Entertainment', 'Penta Entertainment', 'Tribeca Productions']",['United States of America'],1993,17287898,A Bronx Tale,1993-09-09
6000000,PG,5617391.0,"['secret identity', 'superhero', 'cartoon', 'based on comic', 'organized crime', 'based on cartoon', 'urban setting', 'super power', 'adult animation', 'super villain', 'neo-noir', 'action noir', 'vigilante justice', 'good versus evil', 'dc animated universe (dcau)']",en,5.8747,['Warner Bros. Family Entertainment'],['United States of America'],1993,5617391,Batman: Mask of the Phantasm,1993-12-25
4500000,R,0.0,"['arms smuggling', 'inspector', 'arms dealer', 'hong kong', 'drugs', 'gay interest']",cn,4.0235,"['Golden Princess Film Productions', 'Milestone Productions']",['Hong Kong'],1992,0,Lat sau san taam,1992-04-16
3500000,R,2015810.0,"['helsinki, finland', 'new york city', 'taxi', 'metropolis', 'paris, france', 'rome, italy', 'heart attack', 'megacity', 'taxi driver', 'german democratic republic', 'pastor', 'passenger', 'night life', 'casual meeting', 'casting agent', 'road trip', 'conflict', 'los angeles, california', 'episodic', 'finland', 'understanding']",en,2.0541,"['JVC', 'Locus Solus Entertainment']","['United States of America', 'Japan']",1991,2015810,Night on Earth,1991-10-04
0,R,1999955.0,"['music teacher', 'kraków, poland', 'puppeteer', 'heart disease', 'fake identity', 'puppet', 'poland', 'chorus', 'doppelgänger', 'parallel lives', 'soprano', 'warsaw, poland', 'choral music', 'marionettes']",fr,2.4181,"['Sidéral Productions', 'Norsk Film', 'Studio Filmowe Tor', 'Le Studio Canal+']","['France', 'Norway', 'Poland']",1991,1999955,La double vie de Véronique,1991-05-15
6500000,R,57504069.0,"['street gang', 'gangster', 'rapper', 'ghetto', 'street war', 'violence in schools', 'vexed', 'south central los angeles', 'vindictive', 'cautionary', 'black american', 'intense', 'antagonistic', 'callous']",en,5.8114,['Columbia Pictures'],['United States of America'],1991,57504069,Boyz n the Hood,1991-05-13
20000000,R,61300000.0,"['based on novel or book', 'nurse', 'psychopath', 'colorado', 'car crash', 'author', 'slasher', 'psychological thriller', 'torture', 'obsessed fan', 'blizzard', 'bedridden', 'psycho', 'lunatic', 'female psychopath', 'claustrophobic', 'abducted', 'obssesive fan', 'rural setting', 'crazy', 'kidnapped', 'authoritarian', 'fight for survival', 'nutcase', 'escritor']",en,7.2975,"['Castle Rock Entertainment', 'Nelson Entertainment']",['United States of America'],1990,61300000,Misery,1990-11-29
31000000,PG-13,52096475.0,"['coma', 'experiment', 'based on novel or book', 'hope', 'miracle', 'based on true story', 'hospital', 'illness', 'woman director', 'comatose']",en,3.443,['Parkes/Lasker productions'],['United States of America'],1990,52096475,Awakenings,1990-12-04
6900000,G,4493017.0,"['witch', 'clock tower', 'bicycle accident', 'female friendship', 'bakery', 'coming of age', ""based on children's book"", 'cartoon cat', 'cartoon dog', 'baking', 'seaside town', 'talking cat', 'courier service', 'delivery service', 'anime', 'adventure']",ja,9.2996,"['Studio Ghibli', 'Nibariki', 'Studio Fuga', 'Tokuma Shoten', 'Nippon Television Network Corporation']",['Japan'],1989,4493017,Majo no takkyûbin,1989-07-29
18000000,R,26800000.0,"['racism', 'battle', 'union soldier', 'confederate soldier', 'american civil war', '19th century', 'early america', 'african american history', 'american history']",en,4.9443,"['Freddie Fields Productions', 'TriStar Pictures']",['United States of America'],1989,26800000,Glory,1989-12-15
0,R,2350174.0,"['blindness and impaired vision', 'police', 'hitman', 'hong kong', 'heroic bloodshed']",cn,3.7333,"['Film Workshop', 'Golden Princess Film Productions', 'Magnum Films Limited']",['Hong Kong'],1989,2350174,Dip huet seung hung,1989-03-24
40000000,PG,332000000.0,"['flying car', 'skateboarding', 'car race', 'lightning', 'guitar', 'inventor', 'time travel', 'diner', 'car crash', 'sequel', 'alternate history', 'thunderstorm', 'nostalgic', 'tunnel', 'high school dance', 'hoverboard', '2010s', 'playful', 'suspenseful', 'enthusiastic', 'exhilarated', 'optimistic']",en,8.5504,"['Universal Pictures', 'Amblin Entertainment']",['United States of America'],1989,332000000,Back to the Future Part II,1989-11-20
15000000,R,34604000.0,"['suicide', 'sheriff', 'police', 'funeral', 'ku klux klan', 'mississippi river', 'shotgun', 'fbi', 'deputy sheriff', 'motel', 'u.s. navy', 'rope', 'burning cross', 'based on true story', 'murder', 'racism', 'dramatic', 'callous', 'compassionate', 'disheartening', 'empathetic', 'harsh', 'tragic']",en,4.1523,"['Orion Pictures', 'Frederick Zollo Productions']",['United States of America'],1988,34604000,Mississippi Burning,1988-12-02
15000000,R,98267558.0,"['guerrilla warfare', 'central and south america', 'predator', 'trap', 'alien', 'survival', 'stalking', 'creature', 'alien invasion', 'invisible', 'commando', 'prey', 'violence']",en,12.6647,"['20th Century Fox', 'Lawrence Gordon Productions', 'Silver Pictures', 'Davis Entertainment', 'Amercent Films', 'American Entertainment Partners L.P.']",['United States of America'],1987,98267558,Predator,1987-06-12
3500000,R,10900000.0,"['deer', 'tape recorder', 'chainsaw', 'spirit', 'cabin in the woods', 'over the top', 'book of the dead', 'evil dead', 'eyeball', 'necronomicon', 'tarmac', 'meat cleaver', 'psychotronic', 'shocking']",en,4.8099,"['Rosebud Releasing Corporation', 'Renaissance Pictures', 'The De Laurentiis Company']",['United States of America'],1987,10900000,Evil Dead II,1987-03-13
6000000,PG-13,70100000.0,"['chicago, illinois', 'high school', 'independence', 'coming of age', 'caper', 'breaking the fourth wall', 'teen movie', 'fantasy sequence', 'car theft', 'skipping school', 'aftercreditsstinger', 'duringcreditsstinger', 'truancy', 'day in a life', '1980s', 'playful', 'irreverent', 'lighthearted', 'teenager', 'optimistic', 'sincere']",en,5.1286,['Paramount Pictures'],['United States of America'],1986,70100000,Ferris Bueller's Day Off,1986-06-11
1100000,R,1529206.0,"['prison', 'prostitute', 'escape', 'fight', 'pimp', 'new orleans, louisiana', 'louisiana', 'prison escape', 'bayou', 'black and white', 'convict', 'dj', 'cell mate']",en,1.6359,"['Island Pictures', 'Black Snake', 'Grokenberger Film Produktion']","['United States of America', 'Germany']",1986,1529206,Down by Law,1986-05-17
19000000,PG,69649283.0,"['gang of thieves', 'treasure map', 'oregon, usa', 'gunfight', 'childhood friends', 'booby trap', 'water slide', 'foreclosure', 'walking the plank', 'lost treasure', 'social outcast', 'pirate ship', 'henchmen']",en,8.575,"['Amblin Entertainment', 'Warner Bros. Pictures']",['United States of America'],1985,69649283,The Goonies,1985-06-07
15000000,PG-13,146300000.0,"['prison', 'rape', 'sibling relationship', 'jazz', 'southern usa', 'africa', 'empowerment', 'adoption', 'abusive father', 'violent husband', 'jazz singer or musician', 'letter', 'cynical', 'incest', 'angry', 'aggressive', 'desperate', 'complex', 'anxious', 'cautionary', 'sentimental', 'antagonistic', 'authoritarian', 'callous', 'celebratory', 'condescending', 'defiant', 'harsh', 'ominous']",en,2.992,"['Amblin Entertainment', 'Warner Bros. Pictures', 'The Guber-Peters Company']",['United States of America'],1985,146300000,The Color Purple,1985-12-16
1000000,R,51525171.0,"['high school', 'coming of age', 'teen angst', 'detention', 'teenage rebellion', 'stereotype', '1980s', 'teenager', 'wry']",en,5.156,"['Universal Pictures', 'A&M Films', 'Channel Productions']",['United States of America'],1985,51525171,The Breakfast Club,1985-02-07
